date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:51:36	67581/67581	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed4-107fd%22	https://adminlte.io/themes/AdminLTE/index2.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/index2.html	(from )
01:51:37	122/122	---MCZ	200	added ('OK')	text/plain	date:Thu,%2029%20Sep%202022%2019:51:37%20GMT	https://adminlte.io/robots.txt		(from )
01:51:37	121457/121457	---MCZ	200	added ('OK')	text/css	etag:W/%2261fd3ab7-1da71%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:38	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%2261fd3cba-7918%22	https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:38	51284/51284	---MCZ	200	added ('OK')	text/css	etag:W/%2261fd3cdd-c854%22	https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:39	716/716	---MCZ	200	added ('OK')	text/css	etag:W/%2261fd3e14-2cc%22	https://adminlte.io/themes/AdminLTE/bower_components/jvectormap/jquery-jvectormap.css	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/jvectormap/jquery-jvectormap.css	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:39	106538/106538	---MCZ	200	added ('OK')	text/css	etag:W/%2261fd3ec6-1a02a%22	https://adminlte.io/themes/AdminLTE/dist/css/AdminLTE.min.css	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/dist/css/AdminLTE.min.css	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:40	41635/41635	---MCZ	200	added ('OK')	text/css	etag:W/%2261fd3ec9-a2a3%22	https://adminlte.io/themes/AdminLTE/dist/css/skins/_all-skins.min.css	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/dist/css/skins/_all-skins.min.css	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:40	7070/7070	---M--	200	added ('OK')	image/jpeg	etag:%2261fd3ecf-1b9e%22	https://adminlte.io/themes/AdminLTE/dist/img/user2-160x160.jpg	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/dist/img/user2-160x160.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:40	3511/3511	---M--	200	added ('OK')	image/jpeg	etag:%2261fd3ecf-db7%22	https://adminlte.io/themes/AdminLTE/dist/img/user3-128x128.jpg	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/dist/img/user3-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:41	3477/3477	---M--	200	added ('OK')	image/jpeg	etag:%2261fd3ecf-d95%22	https://adminlte.io/themes/AdminLTE/dist/img/user4-128x128.jpg	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/dist/img/user4-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:41	52581/52581	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed4-cd65%22	https://adminlte.io/themes/AdminLTE/index.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/index.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:41	12166/12166	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3eda-2f86%22	https://adminlte.io/themes/AdminLTE/pages/layout/top-nav.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/layout/top-nav.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:42	26256/26256	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed9-6690%22	https://adminlte.io/themes/AdminLTE/pages/layout/boxed.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/layout/boxed.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:42	26508/26508	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3eda-678c%22	https://adminlte.io/themes/AdminLTE/pages/layout/fixed.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/layout/fixed.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:42	26538/26538	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed9-67aa%22	https://adminlte.io/themes/AdminLTE/pages/layout/collapsed-sidebar.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/layout/collapsed-sidebar.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:43	74069/74069	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3edb-12155%22	https://adminlte.io/themes/AdminLTE/pages/widgets.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/widgets.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:43	36861/36861	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed6-8ffd%22	https://adminlte.io/themes/AdminLTE/pages/charts/chartjs.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/charts/chartjs.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:43	35993/35993	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed7-8c99%22	https://adminlte.io/themes/AdminLTE/pages/charts/morris.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/charts/morris.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:44	40823/40823	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed7-9f77%22	https://adminlte.io/themes/AdminLTE/pages/charts/flot.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/charts/flot.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:44	51689/51689	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed7-c9e9%22	https://adminlte.io/themes/AdminLTE/pages/charts/inline.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/charts/inline.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:44	71484/71484	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3edc-1173c%22	https://adminlte.io/themes/AdminLTE/pages/UI/general.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/UI/general.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:45	191754/191754	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3edc-2ed0a%22	https://adminlte.io/themes/AdminLTE/pages/UI/icons.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/UI/icons.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:45	77434/77434	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3edc-12e7a%22	https://adminlte.io/themes/AdminLTE/pages/UI/buttons.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/UI/buttons.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:45	35371/35371	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3edd-8a2b%22	https://adminlte.io/themes/AdminLTE/pages/UI/sliders.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/UI/sliders.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:45	36097/36097	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3edc-8d01%22	https://adminlte.io/themes/AdminLTE/pages/UI/timeline.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/UI/timeline.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:46	36939/36939	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3edd-904b%22	https://adminlte.io/themes/AdminLTE/pages/UI/modals.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/UI/modals.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:46	45311/45311	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed9-b0ff%22	https://adminlte.io/themes/AdminLTE/pages/forms/general.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/forms/general.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:47	48213/48213	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed9-bc55%22	https://adminlte.io/themes/AdminLTE/pages/forms/advanced.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/forms/advanced.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:47	33048/33048	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed9-8118%22	https://adminlte.io/themes/AdminLTE/pages/forms/editors.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/forms/editors.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:47	42647/42647	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3edc-a697%22	https://adminlte.io/themes/AdminLTE/pages/tables/simple.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/tables/simple.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:48	57975/57975	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3edc-e277%22	https://adminlte.io/themes/AdminLTE/pages/tables/data.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/tables/data.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:48	39508/39508	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed6-9a54%22	https://adminlte.io/themes/AdminLTE/pages/calendar.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/calendar.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:48	41545/41545	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3eda-a249%22	https://adminlte.io/themes/AdminLTE/pages/mailbox/mailbox.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/mailbox/mailbox.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:48	34861/34861	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed8-882d%22	https://adminlte.io/themes/AdminLTE/pages/examples/invoice.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/examples/invoice.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:49	45579/45579	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed8-b20b%22	https://adminlte.io/themes/AdminLTE/pages/examples/profile.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/examples/profile.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:49	3603/3603	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed8-e13%22	https://adminlte.io/themes/AdminLTE/pages/examples/login.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/examples/login.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:49	3967/3967	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed8-f7f%22	https://adminlte.io/themes/AdminLTE/pages/examples/register.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/examples/register.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:50	2876/2876	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed7-b3c%22	https://adminlte.io/themes/AdminLTE/pages/examples/lockscreen.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/examples/lockscreen.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:50	30742/30742	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed7-7816%22	https://adminlte.io/themes/AdminLTE/pages/examples/404.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/examples/404.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:50	30691/30691	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed7-77e3%22	https://adminlte.io/themes/AdminLTE/pages/examples/500.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/examples/500.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:51	26110/26110	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed8-65fe%22	https://adminlte.io/themes/AdminLTE/pages/examples/blank.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/examples/blank.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:51	27058/27058	---MCZ	200	added ('OK')	text/html	etag:W/%2261fd3ed8-69b2%22	https://adminlte.io/themes/AdminLTE/pages/examples/pace.html	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/pages/examples/pace.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:51	2879/2879	---M--	200	added ('OK')	image/jpeg	etag:%2261fd3ecf-b3f%22	https://adminlte.io/themes/AdminLTE/dist/img/user1-128x128.jpg	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/dist/img/user1-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:52	6434/6434	---M--	200	added ('OK')	image/jpeg	etag:%2261fd3ed0-1922%22	https://adminlte.io/themes/AdminLTE/dist/img/user7-128x128.jpg	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/dist/img/user7-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:52	6446/6446	---M--	200	added ('OK')	image/jpeg	etag:%2261fd3ed0-192e%22	https://adminlte.io/themes/AdminLTE/dist/img/user5-128x128.jpg	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/dist/img/user5-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:52	4342/4342	---M--	200	added ('OK')	image/jpeg	etag:%2261fd3ed0-10f6%22	https://adminlte.io/themes/AdminLTE/dist/img/user6-128x128.jpg	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/dist/img/user6-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:53	5060/5060	---M--	200	added ('OK')	image/jpeg	etag:%2261fd3ed0-13c4%22	https://adminlte.io/themes/AdminLTE/dist/img/user8-128x128.jpg	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/dist/img/user8-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:53	184/184	---M--	200	added ('OK')	image/gif	etag:%2261fd3ecd-b8%22	https://adminlte.io/themes/AdminLTE/dist/img/default-50x50.gif	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/dist/img/default-50x50.gif	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:54	88145/88145	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261fd3d8c-15851%22	https://adminlte.io/themes/AdminLTE/bower_components/jquery/dist/jquery.min.js	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/jquery/dist/jquery.min.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:54	39680/39680	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261fd3ab9-9b00%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/js/bootstrap.min.js	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/js/bootstrap.min.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:55	25965/25965	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261fd3ca0-656d%22	https://adminlte.io/themes/AdminLTE/bower_components/fastclick/lib/fastclick.js	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/fastclick/lib/fastclick.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:55	13596/13596	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261fd3ed1-351c%22	https://adminlte.io/themes/AdminLTE/dist/js/adminlte.min.js	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/dist/js/adminlte.min.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:55	62647/62647	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261fd3dae-f4b7%22	https://adminlte.io/themes/AdminLTE/bower_components/jquery-sparkline/dist/jquery.sparkline.min.js	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/jquery-sparkline/dist/jquery.sparkline.min.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:56	33323/33323	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261fd3ef2-822b%22	https://adminlte.io/themes/AdminLTE/plugins/jvectormap/jquery-jvectormap-1.2.2.min.js	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/jvectormap/jquery-jvectormap-1.2.2.min.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:56	4724/4724	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261fd3da9-1274%22	https://adminlte.io/themes/AdminLTE/bower_components/jquery-slimscroll/jquery.slimscroll.min.js	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/jquery-slimscroll/jquery.slimscroll.min.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:56	144313/144313	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261fd3ef3-233b9%22	https://adminlte.io/themes/AdminLTE/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:58	119389/119389	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261fd3b04-1d25d%22	https://adminlte.io/themes/AdminLTE/bower_components/chart.js/Chart.js	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/chart.js/Chart.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:58	9607/9607	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261fd3ed2-2587%22	https://adminlte.io/themes/AdminLTE/dist/js/pages/dashboard2.js	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/dist/js/pages/dashboard2.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:59	18608/18608	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261fd3ed1-48b0%22	https://adminlte.io/themes/AdminLTE/dist/js/demo.js	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/dist/js/demo.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
01:51:59	20127/20127	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd3ab8-4e9f%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.eot	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css)
01:51:59	20127/20127	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd3ab8-4e9f%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regulard41d.eot	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css)
01:52:00	18028/18028	---M--	200	added ('OK')	application/font-woff2	etag:%2261fd3ab8-466c%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.woff2	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css)
01:52:01	23424/23424	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261fd3ab8-5b80%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.woff	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css)
01:52:01	45404/45404	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2261fd3ab8-b15c%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.ttf	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css)
01:52:01	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261fd3ab8-1a8c2%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.svg	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css)
01:52:02	165742/165742	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd3cba-2876e%22	https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css)
01:52:03	165742/165742	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd3cba-2876e%22	https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css)
01:52:03	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%2261fd3cbb-12d68%22	https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css)
01:52:03	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261fd3cbb-17ee8%22	https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css)
01:52:04	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2261fd3cbb-286ac%22	https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css)
01:52:05	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261fd3cbb-6c7db%22	https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css)
01:52:05	120724/120724	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd3cdd-1d794%22	https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons.eot?v=2.0.0	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons28b5.eot	(from https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css)
01:52:05	188508/188508	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2261fd3cde-2e05c%22	https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons.ttf?v=2.0.0	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons28b5.ttf	(from https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css)
01:52:05	67904/67904	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261fd3cde-10940%22	https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons.woff?v=2.0.0	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons28b5.woff	(from https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css)
01:52:06	433/433	---MCZ	200	added ('OK')	text/css	etag:W/%2261fd3e53-1b1%22	https://adminlte.io/themes/AdminLTE/bower_components/morris.js/morris.css	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/morris.js/morris.css	(from https://adminlte.io/themes/AdminLTE/index.html)
01:52:06	333834/333834	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261fd3cdd-5180a%22	https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons.svg?v=2.0.0	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons28b5.svg	(from https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css)
01:52:06	15731/15731	---MCZ	200	added ('OK')	text/css	etag:W/%2261fd3adb-3d73%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-datepicker/dist/css/bootstrap-datepicker.min.css	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/bootstrap-datepicker/dist/css/bootstrap-datepicker.min.css	(from https://adminlte.io/themes/AdminLTE/index.html)
01:52:06	8163/8163	---MCZ	200	added ('OK')	text/css	etag:W/%2261fd3aff-1fe3%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/adminlte2/adminlte.io/themes/AdminLTE/bower_components/bootstrap-daterangepicker/daterangepicker.css	(from https://adminlte.io/themes/AdminLTE/index.html)
